week_number,month,province,product_name,category,avg_temperature_level,rainfall_level,tourism_level,payday_week,holiday_type,festival_season,school_season,urbanization_level,avg_income_level,demand_score,estimated_units_sold
15,April,Western,Rice Flour,Staples,High,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,High,High,1964.15,3675
18,May,Uva,Coconut Oil,Cooking Essentials,High,Medium,Low,No,Eid,Yes,Yes,Low,Low,610.54,497
21,May,Sabaragamuwa,Wheat Flour,Staples,High,High,Low,No,Vesak,Yes,Yes,Low,Medium,385.41,325
26,June,North Western,Lion Beer,Alcohol,High,Medium,Low,No,Poya,Yes,Yes,Medium,Medium,102.96,123
35,August,Central,Wheat Flour,Staples,Low,High,High,Yes,None,No,Yes,Medium,Medium,494.97,510
16,April,North Central,Anchor Milk Powder,Dairy,High,Medium,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,394.57,353
6,February,North Western,Kotmale Yoghurt,Dairy,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,289.4,318
50,December,Southern,Canned Fish,Canned Goods,Medium,Medium,High,No,None,No,No,Medium,Medium,534.56,667
9,March,Northern,Washing Powder,Household,High,Medium,Low,No,None,No,Yes,Low,Low,387.71,362
17,April,North Central,Coconut Oil,Cooking Essentials,High,Medium,Medium,No,Eid,Yes,No,Low,Low,671.06,523
28,July,Uva,Dhal,Staples,High,Medium,Low,Yes,None,No,Yes,Low,Low,446.22,352
27,July,North Central,Candles,Seasonal/Ritual,High,Low,Low,Yes,None,No,Yes,Low,Low,227.46,220
1,January,Uva,Elephant Ginger Beer,Beverages,Medium,Medium,Low,No,Christmas,Yes,Yes,Low,Low,309.85,282
33,August,Uva,Canned Fish,Canned Goods,High,Medium,Low,No,None,No,Yes,Low,Low,246.98,214
36,September,Southern,Jaggery,Sweeteners,Medium,High,Medium,Yes,None,No,Yes,Medium,Medium,290.53,305
16,April,Sabaragamuwa,Necto,Beverages,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,678.19,518
37,September,Central,Wheat Flour,Staples,Low,High,Medium,No,None,No,Yes,Medium,Medium,423.44,432
48,November,Western,Anchor Milk Powder,Dairy,Medium,Medium,Medium,Yes,None,No,Yes,High,High,852.6,1283
12,March,Sabaragamuwa,Sunflower Oil,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Medium,445.39,379
35,August,Eastern,Lantern Materials,Seasonal/Ritual,High,Low,High,Yes,None,No,Yes,Low,Low,231.23,202
36,September,Uva,Sugar,Sweeteners,Medium,Medium,Low,No,None,No,Yes,Low,Low,303.57,255
31,July,North Western,Rice Flour,Staples,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,524.87,689
13,March,Western,Elephant Ginger Beer,Beverages,High,Low,Medium,No,Poya,Yes,Yes,High,High,1614.34,2507
41,October,Southern,Maggi Noodles,Instant Foods,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,498.22,615
6,February,Western,Kotmale Yoghurt,Dairy,Medium,Medium,Medium,No,None,No,Yes,High,High,591.41,999
11,March,Northern,Maggi Noodles,Instant Foods,High,Medium,Low,No,None,No,Yes,Low,Low,437.43,327
16,April,Central,Rice Flour,Staples,Medium,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,1538.41,1988
39,September,Sabaragamuwa,Lantern Materials,Seasonal/Ritual,Medium,High,Low,Yes,None,No,Yes,Low,Medium,381.44,344
36,September,Northern,Wheat Flour,Staples,Medium,Low,Low,Yes,None,No,Yes,Low,Low,391.53,353
8,February,North Central,Coca-Cola,Beverages,Medium,High,Medium,Yes,Poya,Yes,Yes,Low,Low,478.89,431
20,May,Uva,Coconut Oil,Cooking Essentials,High,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,306.45,268
7,February,Uva,Pepsi,Beverages,Medium,Medium,Low,No,None,No,Yes,Low,Low,218.55,188
38,September,Western,Elephant Ginger Beer,Beverages,Medium,High,Medium,No,Poya,Yes,Yes,High,High,813.26,1401
46,November,North Western,Pepsi,Beverages,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,284.09,357
12,March,Central,Coca-Cola,Beverages,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,425.93,583
10,March,Eastern,Rice,Staples,High,Medium,Medium,No,None,No,Yes,Low,Low,391.48,294
2,January,North Central,Jaggery,Sweeteners,Medium,High,Medium,No,None,No,Yes,Low,Low,261.65,219
13,March,Sabaragamuwa,MD Crackers,Snacks,High,Low,Low,No,Poya,Yes,Yes,Low,Medium,346.88,275
43,October,Southern,Canned Fish,Canned Goods,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,673.31,859
11,March,North Central,Maggi Noodles,Instant Foods,High,Medium,Medium,No,None,No,Yes,Low,Low,334.27,226
34,August,Sabaragamuwa,Kotmale Yoghurt,Dairy,High,High,Low,No,Poya,Yes,Yes,Low,Medium,276.6,223
13,March,Uva,Rice Flour,Staples,High,Low,Low,No,Poya,Yes,Yes,Low,Low,446.25,380
31,July,North Western,Coca-Cola,Beverages,High,Medium,Low,Yes,None,No,Yes,Medium,Medium,1005.34,1008
42,October,Western,Sunflower Oil,Cooking Essentials,Medium,Low,Medium,No,Poya,Yes,Yes,High,High,612.69,1089
15,April,North Central,Rice,Staples,High,Medium,Medium,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,450.05,381
33,August,Sabaragamuwa,MD Crackers,Snacks,High,High,Low,No,None,No,Yes,Low,Medium,345.75,282
47,November,Central,MD Crackers,Snacks,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,475.19,587
16,April,Western,Pepsi,Beverages,High,Low,Medium,No,Sinhala_Tamil_New_Year,Yes,No,High,High,1155.18,2008
52,December,Southern,Arrack,Alcohol,Medium,Medium,High,No,Christmas,Yes,No,Medium,Medium,876.6,1009
3,January,Uva,Coca-Cola,Beverages,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,281.58,272
50,December,Northern,Washing Powder,Household,Medium,High,Low,No,None,No,No,Low,Low,169.6,123
21,May,Northern,Washing Powder,Household,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,333.88,306
29,July,North Central,Lantern Materials,Seasonal/Ritual,High,Low,Low,No,None,No,Yes,Low,Low,205.24,162
10,March,Central,Coconut Oil,Cooking Essentials,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,502.63,581
43,October,Northern,Dhal,Staples,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,271.61,248
52,December,Northern,MD Crackers,Snacks,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,614.51,548
41,October,North Central,Milo,Dairy,Medium,Medium,Low,No,None,No,Yes,Low,Low,290.04,252
41,October,Central,Coconut Oil,Cooking Essentials,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,286.08,356
15,April,North Western,Lantern Materials,Seasonal/Ritual,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,434.18,610
39,September,Uva,Sugar,Sweeteners,Medium,Medium,Low,No,None,No,Yes,Low,Low,237.74,201
20,May,Northern,Candles,Seasonal/Ritual,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,1330.77,992
40,October,Northern,Rice Flour,Staples,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,407.84,333
30,July,Eastern,Maggi Noodles,Instant Foods,High,Low,High,No,Poya,Yes,Yes,Low,Low,388.39,315
38,September,North Central,Sunflower Oil,Cooking Essentials,Medium,Low,Low,No,Poya,Yes,Yes,Low,Low,316.35,261
52,December,Northern,Ritzbury Chocolate,Snacks,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,1220.3,1039
40,October,North Western,Ice Cream,Frozen Foods,Medium,Low,Low,No,None,No,Yes,Medium,Medium,564.35,746
49,December,North Western,MD Crackers,Snacks,Medium,Medium,Low,No,None,No,No,Medium,Medium,371.85,476
2,January,Sabaragamuwa,Lion Beer,Alcohol,Medium,Medium,Low,No,None,No,Yes,Low,Medium,484.89,365
48,November,Sabaragamuwa,Rice Flour,Staples,Medium,Medium,Low,No,None,No,Yes,Low,Medium,413.6,296
10,March,Western,Maggi Noodles,Instant Foods,High,Low,Medium,No,None,No,Yes,High,High,528.52,863
6,February,Sabaragamuwa,Arrack,Alcohol,Medium,Medium,Low,No,None,No,Yes,Low,Medium,446.61,410
37,September,Southern,Coca-Cola,Beverages,Medium,High,Medium,No,None,No,Yes,Medium,Medium,397.07,456
34,August,Central,Wheat Flour,Staples,Low,High,High,No,Poya,Yes,Yes,Medium,Medium,278.67,313
52,December,Western,Lantern Materials,Seasonal/Ritual,Medium,Medium,Medium,Yes,Christmas,Yes,No,High,High,747.77,1183
16,April,Uva,Lion Beer,Alcohol,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,769.46,592
18,May,Central,Arrack,Alcohol,Medium,High,Medium,No,Eid,Yes,Yes,Medium,Medium,301.96,353
19,May,Sabaragamuwa,Tea Leaves,Beverages,High,High,Low,No,None,No,Yes,Low,Medium,456.72,441
11,March,Northern,Lantern Materials,Seasonal/Ritual,High,Medium,Low,Yes,None,No,Yes,Low,Low,282.53,246
32,August,Northern,Jaggery,Sweeteners,High,Low,Low,Yes,None,No,Yes,Low,Low,278.56,240
7,February,Central,Ice Cream,Frozen Foods,Medium,Medium,High,Yes,None,No,Yes,Medium,Medium,687.11,776
24,June,North Central,Rice Flour,Staples,High,Low,Low,No,None,No,Yes,Low,Low,438.33,373
52,December,Central,Sunflower Oil,Cooking Essentials,Medium,Medium,Medium,Yes,Christmas,Yes,No,Medium,Medium,344.04,441
15,April,North Central,Ice Cream,Frozen Foods,High,Medium,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,926.1,789
20,May,Southern,Red Rice,Staples,High,High,Medium,Yes,Vesak,Yes,Yes,Medium,Medium,546.41,721
33,August,Uva,Maggi Noodles,Instant Foods,High,Medium,Low,No,None,No,Yes,Low,Low,306.53,256
32,August,Eastern,Ice Cream,Frozen Foods,High,Low,High,No,None,No,Yes,Low,Low,820.38,694
49,December,Southern,Red Rice,Staples,Medium,Medium,High,No,None,No,No,Medium,Medium,415.59,546
34,August,Central,Canned Fish,Canned Goods,Low,High,High,No,Poya,Yes,Yes,Medium,Medium,485.65,539
36,September,North Western,Candles,Seasonal/Ritual,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,383.46,526
27,July,Sabaragamuwa,Coca-Cola,Beverages,High,High,Low,No,None,No,Yes,Low,Medium,478.58,395
48,November,Central,Wheat Flour,Staples,Medium,Medium,Medium,Yes,None,No,Yes,Medium,Medium,444.28,509
22,May,Central,Milo,Dairy,Medium,High,Medium,No,None,No,Yes,Medium,Medium,732.31,821
51,December,Central,Dhal,Staples,Medium,Medium,Medium,Yes,Christmas,Yes,No,Medium,Medium,314.51,339
25,June,Southern,Coca-Cola,Beverages,High,High,Medium,No,None,No,Yes,Medium,Medium,999.93,1291
4,January,North Western,Tea Leaves,Beverages,Medium,Medium,Low,Yes,Poya,Yes,Yes,Medium,Medium,845.48,1094
13,March,Uva,Rice,Staples,High,Low,Low,No,Poya,Yes,Yes,Low,Low,465.11,428
29,July,Uva,Canned Fish,Canned Goods,High,Medium,Low,No,None,No,Yes,Low,Low,210.39,210
37,September,North Central,Washing Powder,Household,Medium,Low,Low,No,None,No,Yes,Low,Low,182.5,157
52,December,Central,Dhal,Staples,Medium,Medium,Medium,Yes,Christmas,Yes,No,Medium,Medium,500.42,640
31,July,Southern,Coca-Cola,Beverages,High,High,Medium,Yes,None,No,Yes,Medium,Medium,1335.03,1555
27,July,Eastern,Anchor Milk Powder,Dairy,High,Low,High,No,None,No,Yes,Low,Low,402.02,366
39,September,Eastern,Red Rice,Staples,Medium,Low,Medium,No,None,No,Yes,Low,Low,337.13,285
49,December,Southern,Pepsi,Beverages,Medium,Medium,High,No,None,No,No,Medium,Medium,653.44,777
16,April,Central,Coca-Cola,Beverages,Medium,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,925.38,1088
42,October,Western,Rice Flour,Staples,Medium,Low,Medium,No,Poya,Yes,Yes,High,High,519.31,879
2,January,North Western,Milo,Dairy,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,526.68,515
14,April,Western,Candles,Seasonal/Ritual,High,Low,Medium,No,None,No,No,High,High,588.47,1116
11,March,Uva,Coconut Oil,Cooking Essentials,High,Low,Low,Yes,None,No,Yes,Low,Low,284.14,246
3,January,Central,Kotmale Yoghurt,Dairy,Medium,Medium,High,Yes,None,No,Yes,Medium,Medium,556.87,624
12,March,Uva,Elephant Ginger Beer,Beverages,High,Low,Low,Yes,None,No,Yes,Low,Low,384.95,279
30,July,Eastern,Munchee Biscuits,Snacks,High,Low,High,No,Poya,Yes,Yes,Low,Low,497.89,436
18,May,North Western,Tea Leaves,Beverages,High,Medium,Low,No,Eid,Yes,Yes,Medium,Medium,617.82,802
46,November,Eastern,MD Crackers,Snacks,Medium,High,Medium,No,None,No,Yes,Low,Low,187.44,155
6,February,Sabaragamuwa,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,No,None,No,Yes,Low,Medium,359.25,300
30,July,Uva,Red Rice,Staples,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,325.49,283
14,April,Southern,Kotmale Yoghurt,Dairy,High,Low,Medium,No,None,No,No,Medium,Medium,353.0,401
19,May,Central,Sugar,Sweeteners,Medium,High,Medium,Yes,None,No,Yes,Medium,Medium,347.53,388
19,May,Eastern,Frozen Fish,Frozen Foods,High,Low,Medium,Yes,None,No,Yes,Low,Low,396.7,329
34,August,Southern,Sunflower Oil,Cooking Essentials,High,High,Medium,No,Poya,Yes,Yes,Medium,Medium,276.77,327
36,September,North Central,MD Crackers,Snacks,Medium,Low,Low,No,None,No,Yes,Low,Low,304.44,288
27,July,Sabaragamuwa,Lantern Materials,Seasonal/Ritual,High,High,Low,No,None,No,Yes,Low,Medium,399.07,315
47,November,Central,Washing Powder,Household,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,296.13,363
15,April,Sabaragamuwa,Lion Beer,Alcohol,High,Low,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,568.34,486
52,December,Southern,Munchee Biscuits,Snacks,Medium,Medium,High,Yes,Christmas,Yes,No,Medium,Medium,1482.24,1718
8,February,Sabaragamuwa,Anchor Milk Powder,Dairy,Medium,Medium,Low,No,Poya,Yes,Yes,Low,Medium,444.08,359
46,November,Sabaragamuwa,Pepsi,Beverages,Medium,Medium,Low,No,None,No,Yes,Low,Medium,237.79,213
19,May,Western,Wheat Flour,Staples,High,High,Medium,Yes,None,No,Yes,High,High,843.79,1198
23,June,North Central,Munchee Biscuits,Snacks,High,Low,Low,Yes,None,No,Yes,Low,Low,532.23,440
16,April,Sabaragamuwa,Coca-Cola,Beverages,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,833.72,701
21,May,North Western,Coca-Cola,Beverages,High,Medium,Low,No,Vesak,Yes,Yes,Medium,Medium,516.96,549
13,March,Northern,Elephant Ginger Beer,Beverages,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,388.51,312
37,September,North Western,Ritzbury Chocolate,Snacks,Medium,Medium,Low,No,None,No,Yes,Medium,Medium,384.64,521
21,May,Western,Canned Fish,Canned Goods,High,High,Medium,No,Vesak,Yes,Yes,High,High,1019.29,1771
25,June,North Central,Ritzbury Chocolate,Snacks,High,Low,Low,No,None,No,Yes,Low,Low,180.96,132
27,July,Southern,Elephant Ginger Beer,Beverages,High,High,Medium,Yes,None,No,Yes,Medium,Medium,1007.38,1268
31,July,Northern,Sunflower Oil,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Low,247.56,198
2,January,Western,Rice,Staples,Medium,Medium,Medium,No,None,No,Yes,High,High,779.96,1424
40,October,North Central,Canned Fish,Canned Goods,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,232.98,162
2,January,Sabaragamuwa,Ritzbury Chocolate,Snacks,Medium,Medium,Low,No,None,No,Yes,Low,Medium,346.79,303
3,January,Northern,Lantern Materials,Seasonal/Ritual,Medium,High,Low,No,None,No,Yes,Low,Low,197.88,160
25,June,Northern,Sunflower Oil,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Low,386.4,346
6,February,North Central,Necto,Beverages,Medium,High,Medium,No,None,No,Yes,Low,Low,226.56,175
7,February,North Western,Arrack,Alcohol,Medium,Medium,Low,Yes,None,No,Yes,Medium,Medium,535.91,701
28,July,Central,Coca-Cola,Beverages,Low,High,High,No,None,No,Yes,Medium,Medium,545.91,655
50,December,Southern,Candles,Seasonal/Ritual,Medium,Medium,High,No,None,No,No,Medium,Medium,428.81,519
28,July,Western,Arrack,Alcohol,High,High,Medium,Yes,None,No,Yes,High,High,1152.53,1903
34,August,North Western,Milo,Dairy,High,Medium,Low,No,Poya,Yes,Yes,Medium,Medium,438.23,628
36,September,Uva,Maggi Noodles,Instant Foods,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,348.05,250
20,May,Western,Coca-Cola,Beverages,High,High,Medium,Yes,Vesak,Yes,Yes,High,High,1305.78,2356
18,May,North Central,Necto,Beverages,High,Low,Low,No,Eid,Yes,Yes,Low,Low,423.41,307
45,November,Southern,Jaggery,Sweeteners,Medium,Medium,High,No,Deepavali,Yes,Yes,Medium,Medium,1197.25,1387
20,May,Central,Candles,Seasonal/Ritual,Medium,High,Medium,No,Vesak,Yes,Yes,Medium,Medium,2000,2593
10,March,Central,Munchee Biscuits,Snacks,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,420.59,544
25,June,North Western,Frozen Fish,Frozen Foods,High,Medium,Low,No,None,No,Yes,Medium,Medium,334.89,458
19,May,Sabaragamuwa,Arrack,Alcohol,High,High,Low,Yes,None,No,Yes,Low,Medium,612.56,552
34,August,Southern,MD Crackers,Snacks,High,High,Medium,No,Poya,Yes,Yes,Medium,Medium,291.23,323
30,July,Western,Rice Flour,Staples,High,High,Medium,No,Poya,Yes,Yes,High,High,504.92,764
27,July,North Central,Prima Noodles,Instant Foods,High,Low,Low,No,None,No,Yes,Low,Low,374.64,341
45,November,North Western,Candles,Seasonal/Ritual,Medium,Medium,Low,No,Deepavali,Yes,Yes,Medium,Medium,1272.4,1365
21,May,Uva,Prima Noodles,Instant Foods,High,Medium,Low,No,Vesak,Yes,Yes,Low,Low,322.11,293
30,July,Uva,Jaggery,Sweeteners,High,Medium,Low,No,Poya,Yes,Yes,Low,Low,340.05,265
12,March,North Western,Frozen Fish,Frozen Foods,High,Low,Low,Yes,None,No,Yes,Medium,Medium,658.37,828
9,March,North Central,Arrack,Alcohol,High,Medium,Medium,No,None,No,Yes,Low,Low,357.46,295
6,February,Uva,Wheat Flour,Staples,Medium,Medium,Low,No,None,No,Yes,Low,Low,358.12,323
32,August,Eastern,Frozen Fish,Frozen Foods,High,Low,High,No,None,No,Yes,Low,Low,253.3,214
31,July,Western,Washing Powder,Household,High,High,Medium,Yes,None,No,Yes,High,High,460.38,654
17,April,Uva,Prima Noodles,Instant Foods,High,Low,Low,No,Eid,Yes,No,Low,Low,368.91,309
16,April,Sabaragamuwa,Ice Cream,Frozen Foods,High,Low,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Medium,1053.38,831
15,April,Southern,Rice,Staples,High,Low,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,507.0,622
35,August,Sabaragamuwa,Elephant Ginger Beer,Beverages,High,High,Low,Yes,None,No,Yes,Low,Medium,452.15,352
15,April,Northern,Frozen Fish,Frozen Foods,High,Medium,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,217.34,203
3,January,Northern,Canned Fish,Canned Goods,Medium,High,Low,No,None,No,Yes,Low,Low,464.2,413
51,December,North Central,Elephant Ginger Beer,Beverages,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,376.82,337
2,January,Northern,Washing Powder,Household,Medium,High,Low,No,None,No,Yes,Low,Low,347.01,292
37,September,Central,Frozen Fish,Frozen Foods,Low,High,Medium,No,None,No,Yes,Medium,Medium,304.36,358
45,November,Eastern,Ice Cream,Frozen Foods,Medium,High,Medium,No,Deepavali,Yes,Yes,Low,Low,298.55,247
25,June,Uva,Sugar,Sweeteners,High,Medium,Low,No,None,No,Yes,Low,Low,297.55,256
45,November,North Western,Milo,Dairy,Medium,Medium,Low,No,Deepavali,Yes,Yes,Medium,Medium,428.96,471
26,June,Southern,Sunflower Oil,Cooking Essentials,High,High,Medium,No,Poya,Yes,Yes,Medium,Medium,383.01,468
9,March,Eastern,Rice,Staples,High,Medium,Medium,No,None,No,Yes,Low,Low,299.84,266
5,February,North Central,Tea Leaves,Beverages,Medium,High,Medium,No,None,No,Yes,Low,Low,273.45,232
7,February,Western,Maggi Noodles,Instant Foods,Medium,Medium,Medium,Yes,None,No,Yes,High,High,820.47,1570
18,May,Sabaragamuwa,Dhal,Staples,High,High,Low,No,Eid,Yes,Yes,Low,Medium,1000.36,927
4,January,Northern,Anchor Milk Powder,Dairy,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,522.87,426
48,November,North Western,Necto,Beverages,Medium,Medium,Low,Yes,None,No,Yes,Medium,Medium,407.91,512
45,November,North Western,Ritzbury Chocolate,Snacks,Medium,Medium,Low,No,Deepavali,Yes,Yes,Medium,Medium,605.94,846
1,January,Western,Coconut Oil,Cooking Essentials,Medium,Medium,Medium,No,Christmas,Yes,Yes,High,High,760.16,1314
14,April,Western,Elephant Ginger Beer,Beverages,High,Low,Medium,No,None,No,No,High,High,1619.4,2907
23,June,Sabaragamuwa,Arrack,Alcohol,High,High,Low,No,None,No,Yes,Low,Medium,334.68,278
13,March,Central,Dhal,Staples,Medium,Low,Medium,No,Poya,Yes,Yes,Medium,Medium,394.71,500
17,April,Sabaragamuwa,Munchee Biscuits,Snacks,High,Low,Low,No,Eid,Yes,No,Low,Medium,277.29,215
49,December,Sabaragamuwa,Frozen Fish,Frozen Foods,Medium,Medium,Low,No,None,No,No,Low,Medium,396.75,314
12,March,Central,Frozen Fish,Frozen Foods,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,589.94,734
25,June,Northern,Anchor Milk Powder,Dairy,High,Low,Low,No,None,No,Yes,Low,Low,280.24,262
8,February,Western,Canned Fish,Canned Goods,Medium,Medium,Medium,No,Poya,Yes,Yes,High,High,561.14,987
42,October,Eastern,MD Crackers,Snacks,Medium,Medium,Medium,No,Poya,Yes,Yes,Low,Low,324.89,275
44,November,Sabaragamuwa,Kotmale Yoghurt,Dairy,Medium,Medium,Low,No,Deepavali,Yes,Yes,Low,Medium,344.66,283
51,December,Northern,Rice,Staples,Medium,High,Low,Yes,Christmas,Yes,No,Low,Low,273.15,232
15,April,Uva,Sunflower Oil,Cooking Essentials,High,Low,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,325.19,312
43,October,North Western,Washing Powder,Household,Medium,Low,Low,Yes,None,No,Yes,Medium,Medium,303.8,345
6,February,Central,Elephant Ginger Beer,Beverages,Medium,Medium,High,No,None,No,Yes,Medium,Medium,845.6,953
47,November,North Western,Munchee Biscuits,Snacks,Medium,Medium,Low,Yes,Poya,Yes,Yes,Medium,Medium,460.87,610
14,April,North Western,Lantern Materials,Seasonal/Ritual,High,Low,Low,No,None,No,No,Medium,Medium,559.64,617
11,March,Southern,Milo,Dairy,High,Low,High,No,None,No,Yes,Medium,Medium,593.08,690
43,October,Northern,Lantern Materials,Seasonal/Ritual,Medium,Medium,Low,No,None,No,Yes,Low,Low,196.33,154
12,March,Northern,Ritzbury Chocolate,Snacks,High,Medium,Low,No,None,No,Yes,Low,Low,256.75,218
22,May,Western,Sunflower Oil,Cooking Essentials,High,High,Medium,No,None,No,Yes,High,High,636.67,1097
49,December,Sabaragamuwa,Elephant Ginger Beer,Beverages,Medium,Medium,Low,No,None,No,No,Low,Medium,399.75,325
12,March,Southern,Washing Powder,Household,High,Low,High,Yes,None,No,Yes,Medium,Medium,467.66,603
18,May,North Central,Milo,Dairy,High,Low,Low,No,Eid,Yes,Yes,Low,Low,306.04,237
19,May,Central,Wheat Flour,Staples,Medium,High,Medium,No,None,No,Yes,Medium,Medium,492.93,502
33,August,Sabaragamuwa,Anchor Milk Powder,Dairy,High,High,Low,No,None,No,Yes,Low,Medium,398.61,353
27,July,Eastern,Candles,Seasonal/Ritual,High,Low,High,Yes,None,No,Yes,Low,Low,283.52,239
15,April,North Central,Rice,Staples,High,Medium,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,290.52,236
29,July,North Central,Canned Fish,Canned Goods,High,Low,Low,No,None,No,Yes,Low,Low,319.99,250
