week_number,month,province,product_name,category,avg_temperature_level,rainfall_level,tourism_level,payday_week,holiday_type,festival_season,school_season,urbanization_level,avg_income_level,demand_score,estimated_units_sold
38,September,Uva,Coca-Cola,Beverages,Low,Low,Medium,Yes,None,No,Yes,Low,Low,286.25,599
1,January,Central,Lantern Materials,Household,Low,High,High,No,None,No,Yes,Medium,Medium,466.7,533
44,October,Central,Anchor Milk Powder,Dairy,Low,Medium,Medium,Yes,Deepavali,Yes,Yes,Medium,Medium,423.44,289
26,June,Central,Jaggery,Sweeteners,Medium,Low,Medium,Yes,None,No,Yes,Medium,Medium,594.72,1022
15,April,Western,Prima Noodles,Instant Foods,High,Medium,High,No,Sinhala_Tamil_New_Year,Yes,No,High,High,1182.15,2570
5,January,Northern,Jaggery,Sweeteners,Medium,Medium,Low,No,None,No,Yes,Low,Low,220.05,411
34,August,Eastern,Pepsi,Beverages,High,Low,High,Yes,None,No,Yes,Low,Low,895.1,1604
12,March,Northern,Munchee Biscuits,Snacks,High,Medium,Low,Yes,Poya,Yes,No,Low,Low,496.03,1003
50,December,Northern,Elephant Ginger Beer,Beverages,Low,Medium,Low,Yes,None,No,No,Low,Low,300.13,578
8,February,Uva,Milo,Dairy,Low,High,Low,Yes,Poya,Yes,Yes,Low,Low,324.68,232
11,March,North Western,Necto,Beverages,High,Medium,Low,No,Eid,Yes,Yes,Medium,Medium,883.51,1738
11,March,Eastern,Frozen Fish,Frozen Foods,High,Medium,High,No,Eid,Yes,Yes,Low,Low,643.08,482
8,February,Northern,Elephant Ginger Beer,Beverages,High,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,641.9,915
47,November,Eastern,Rice Flour,Cooking Essentials,Low,Low,Medium,No,None,No,Yes,Low,Low,343.04,461
18,April,Western,Frozen Fish,Frozen Foods,High,Low,Medium,Yes,Vesak,Yes,Yes,High,High,1192.01,849
33,August,Southern,Coca-Cola,Beverages,High,Low,High,No,None,No,Yes,Medium,Medium,814.27,1863
51,December,Uva,Red Rice,Staples,Low,High,Medium,No,Christmas,Yes,No,Low,Low,372.6,1761
6,February,Western,Coconut Oil,Cooking Essentials,Medium,Medium,High,Yes,None,No,Yes,High,High,1048.47,944
16,April,Sabaragamuwa,Wheat Flour,Cooking Essentials,High,High,Low,Yes,Poya,Yes,No,Low,Low,246.77,338
21,May,Central,Sugar,Sweeteners,Medium,High,Medium,No,None,No,Yes,Medium,Medium,552.82,822
35,August,Southern,Munchee Biscuits,Snacks,High,Low,High,No,None,No,Yes,Medium,Medium,394.11,692
32,August,Uva,Kotmale Yoghurt,Dairy,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,447.68,392
41,October,Northern,Pepsi,Beverages,Low,Low,Low,No,None,No,Yes,Low,Low,144.56,334
32,August,Southern,Red Rice,Staples,High,Low,High,Yes,Poya,Yes,Yes,Medium,Medium,548.45,2108
32,August,Uva,Pepsi,Beverages,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,573.2,792
22,May,Eastern,Washing Powder,Household,High,Medium,Low,Yes,None,No,Yes,Low,Low,379.09,522
39,September,North Central,Lantern Materials,Household,Low,Low,Low,No,None,No,Yes,Low,Low,351.35,457
29,July,North Central,Candles,Household,High,Low,Low,No,None,No,Yes,Low,Low,195.52,184
33,August,North Western,Sunflower Oil,Cooking Essentials,High,Low,Low,No,None,No,Yes,Medium,Medium,303.47,424
15,April,Sabaragamuwa,Sunflower Oil,Cooking Essentials,High,Medium,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,222.02,247
18,April,North Central,Dhal,Staples,High,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,371.19,1861
44,October,Southern,Sugar,Sweeteners,Low,Low,High,Yes,Deepavali,Yes,Yes,Medium,Medium,872.2,1501
20,May,Central,Ice Cream,Frozen Foods,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,849.77,550
40,October,Central,Jaggery,Sweeteners,Low,Medium,Medium,Yes,Poya,Yes,Yes,Medium,Medium,469.37,767
1,January,Uva,Dhal,Staples,Low,High,Low,No,None,No,Yes,Low,Low,327.87,1503
47,November,Eastern,Wheat Flour,Cooking Essentials,Low,Medium,High,No,None,No,Yes,Low,Low,127.73,117
40,October,North Western,Washing Powder,Household,Low,Low,Low,Yes,Poya,Yes,Yes,Medium,Medium,498.56,645
47,November,North Western,Coconut Oil,Cooking Essentials,Low,Medium,Low,No,None,No,Yes,Medium,Medium,361.37,493
15,April,Central,Canned Fish,Canned Goods,Medium,High,Medium,No,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,553.11,617
18,April,Sabaragamuwa,Elephant Ginger Beer,Beverages,High,High,Low,Yes,Vesak,Yes,Yes,Low,Low,878.29,1592
7,February,North Central,Wheat Flour,Cooking Essentials,Medium,Medium,Medium,No,None,No,Yes,Low,Low,271.51,400
35,August,Central,Kotmale Yoghurt,Dairy,Low,Low,High,No,None,No,Yes,Medium,Medium,396.34,336
33,August,Southern,Tea Leaves,Beverages,High,Low,Medium,No,None,No,Yes,Medium,Medium,1004.09,2064
41,October,Central,Anchor Milk Powder,Dairy,Low,Medium,High,No,None,No,Yes,Medium,Medium,422.48,444
49,December,North Central,Coca-Cola,Beverages,Low,High,Medium,No,None,No,No,Low,Low,244.35,531
31,July,Southern,Arrack,Alcohol,High,Low,High,No,None,No,Yes,Medium,Medium,757.5,396
15,April,Uva,Candles,Household,Medium,High,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,289.94,332
10,March,Central,Pepsi,Beverages,Low,High,High,Yes,Eid,Yes,Yes,Medium,Medium,942.1,1397
41,October,Central,Milo,Dairy,Low,Low,High,No,None,No,Yes,Medium,Medium,391.35,389
26,June,Sabaragamuwa,Pepsi,Beverages,Medium,Low,Low,Yes,None,No,Yes,Low,Low,497.24,944
41,October,Central,Coconut Oil,Cooking Essentials,Low,Low,Low,No,None,No,Yes,Medium,Medium,436.49,475
13,March,Northern,Rice,Staples,High,Medium,Low,No,None,No,No,Low,Low,264.44,897
4,January,Western,Arrack,Alcohol,Low,High,High,Yes,Poya,Yes,Yes,High,High,1081.88,775
16,April,Eastern,Red Rice,Staples,High,Medium,High,Yes,Poya,Yes,No,Low,Low,299.09,1045
2,January,Western,Washing Powder,Household,Low,Medium,High,Yes,None,No,Yes,High,High,924.64,842
25,June,Eastern,Arrack,Alcohol,High,Low,Low,No,None,No,Yes,Low,Low,152.72,109
24,June,Sabaragamuwa,Candles,Household,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,628.07,856
37,September,Uva,Kotmale Yoghurt,Dairy,Low,Low,Low,No,None,No,No,Low,Low,341.35,348
15,April,Uva,Arrack,Alcohol,High,High,Low,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,473.58,217
3,January,Uva,Candles,Household,Low,High,Low,No,None,No,Yes,Low,Low,178.07,253
39,September,Northern,Tea Leaves,Beverages,Low,Low,Low,No,None,No,Yes,Low,Low,303.48,635
8,February,Western,Necto,Beverages,High,Medium,High,Yes,Poya,Yes,Yes,High,High,1569.63,2166
44,October,Central,Anchor Milk Powder,Dairy,Low,Medium,Low,Yes,Deepavali,Yes,Yes,Medium,Medium,398.94,323
38,September,North Western,Frozen Fish,Frozen Foods,Low,Low,Medium,Yes,None,No,Yes,Medium,Medium,613.14,454
14,April,Southern,Kotmale Yoghurt,Dairy,High,Medium,High,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,407.66,450
44,October,Eastern,Red Rice,Staples,Low,Low,Medium,Yes,Deepavali,Yes,Yes,Low,Low,450.16,1452
20,May,North Western,Canned Fish,Canned Goods,High,Medium,Low,Yes,Poya,Yes,Yes,Medium,Medium,599.05,779
19,May,Central,Necto,Beverages,Medium,Medium,Medium,No,Vesak,Yes,Yes,Medium,Medium,719.14,1546
10,March,North Central,Prima Noodles,Instant Foods,Medium,Medium,Medium,Yes,Eid,Yes,Yes,Low,Low,319.73,1038
18,April,Northern,Rice Flour,Cooking Essentials,High,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,731.22,865
12,March,Central,Dhal,Staples,Medium,High,Medium,Yes,Poya,Yes,No,Medium,Medium,452.02,2170
35,August,Northern,Ritzbury Chocolate,Snacks,Medium,Low,Low,No,None,No,Yes,Low,Low,210.32,395
8,February,North Central,Milo,Dairy,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,516.79,389
52,December,Central,Maggi Noodles,Instant Foods,Low,High,Low,Yes,Christmas,Yes,No,Medium,Medium,814.8,2644
16,April,Central,Candles,Household,Medium,High,Medium,Yes,Poya,Yes,No,Medium,Medium,1033.09,1363
51,December,Southern,Dhal,Staples,Low,High,High,No,Christmas,Yes,No,Medium,Medium,392.74,1945
30,July,Southern,Anchor Milk Powder,Dairy,High,Low,High,Yes,None,No,Yes,Medium,Medium,398.05,289
19,May,Central,Washing Powder,Household,High,Medium,High,No,Vesak,Yes,Yes,Medium,Medium,670.61,682
52,December,Central,Canned Fish,Canned Goods,Low,High,High,Yes,Christmas,Yes,No,Medium,Medium,718.85,849
10,March,North Western,Pepsi,Beverages,High,High,Low,Yes,Eid,Yes,Yes,Medium,Medium,1093.72,1946
23,June,Northern,Ice Cream,Frozen Foods,High,Low,Low,No,None,No,Yes,Low,Low,881.87,634
30,July,Uva,Canned Fish,Canned Goods,High,Low,Medium,Yes,None,No,Yes,Low,Low,330.34,433
40,October,Northern,Jaggery,Sweeteners,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,386.54,583
17,April,Southern,Sunflower Oil,Cooking Essentials,High,High,High,No,None,No,No,Medium,Medium,585.59,680
29,July,North Western,Kotmale Yoghurt,Dairy,High,Low,Medium,No,None,No,Yes,Medium,Medium,480.17,418
19,May,Northern,Washing Powder,Household,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,258.35,222
17,April,North Central,Sugar,Sweeteners,High,Medium,Low,No,None,No,No,Low,Low,174.86,282
25,June,Western,Rice Flour,Cooking Essentials,High,Low,High,No,None,No,Yes,High,High,905.19,850
4,January,Western,Sugar,Sweeteners,Low,High,High,Yes,Poya,Yes,Yes,High,High,684.79,1293
4,January,Eastern,Ritzbury Chocolate,Snacks,Low,High,High,Yes,Poya,Yes,Yes,Low,Low,384.58,1018
42,October,Eastern,Maggi Noodles,Instant Foods,Low,Low,Medium,Yes,None,No,Yes,Low,Low,343.57,821
48,November,Northern,Maggi Noodles,Instant Foods,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,481.52,1509
11,March,Central,Dhal,Staples,Medium,High,Low,No,Eid,Yes,Yes,Medium,Medium,515.49,1606
24,June,Eastern,Canned Fish,Canned Goods,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,291.35,383
10,March,North Central,Necto,Beverages,High,Low,Low,Yes,Eid,Yes,Yes,Low,Low,827.67,1906
49,December,Western,Pepsi,Beverages,Low,High,High,No,None,No,No,High,High,935.18,2158
14,April,North Western,Dhal,Staples,High,Medium,Medium,Yes,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,480.91,1658
40,October,North Central,Maggi Noodles,Instant Foods,Low,Low,Low,Yes,Poya,Yes,Yes,Low,Low,441.37,1164
31,July,Southern,Rice,Staples,Medium,Low,High,No,None,No,Yes,Medium,Medium,357.68,1453
35,August,Northern,Dhal,Staples,Medium,Low,Medium,No,None,No,Yes,Low,Low,268.35,1355
19,May,North Central,Canned Fish,Canned Goods,High,Low,Low,No,Vesak,Yes,Yes,Low,Low,330.38,393
3,January,Central,Wheat Flour,Cooking Essentials,Low,High,Low,No,None,No,Yes,Medium,Medium,337.67,444
46,November,Northern,Coconut Oil,Cooking Essentials,Low,Medium,Low,Yes,None,No,Yes,Low,Low,209.17,217
48,November,North Central,Frozen Fish,Frozen Foods,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,299.15,215
48,November,North Central,Munchee Biscuits,Snacks,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,698.9,1717
52,December,Central,Ice Cream,Frozen Foods,Low,High,Low,Yes,Christmas,Yes,No,Medium,Medium,363.59,248
1,January,Northern,Elephant Ginger Beer,Beverages,Low,Medium,Low,No,None,No,Yes,Low,Low,305.12,651
31,July,Southern,Dhal,Staples,High,Low,High,No,None,No,Yes,Medium,Medium,412.14,1992
23,June,Uva,Canned Fish,Canned Goods,Medium,Low,Low,No,None,No,Yes,Low,Low,298.93,317
49,December,Southern,Milo,Dairy,Low,High,High,No,None,No,No,Medium,Medium,331.03,342
8,February,Central,Necto,Beverages,Low,High,High,Yes,Poya,Yes,Yes,Medium,Medium,612.23,1217
47,November,North Western,Necto,Beverages,Low,Medium,Low,No,None,No,Yes,Medium,Medium,586.35,1025
13,March,Western,Pepsi,Beverages,High,Medium,High,No,None,No,No,High,High,1709.68,2471
49,December,North Central,Canned Fish,Canned Goods,Low,Medium,Low,No,None,No,No,Low,Low,340.06,368
17,April,North Central,Tea Leaves,Beverages,High,Low,Low,No,None,No,No,Low,Low,569.77,1303
41,October,North Western,Tea Leaves,Beverages,Low,Low,Low,No,None,No,Yes,Medium,Medium,539.33,951
12,March,Western,Rice,Staples,High,High,High,Yes,Poya,Yes,No,High,High,654.09,2163
45,November,Sabaragamuwa,MD Crackers,Snacks,Low,Medium,Medium,No,None,No,Yes,Low,Low,460.55,1274
52,December,Sabaragamuwa,Canned Fish,Canned Goods,Low,High,Medium,Yes,Christmas,Yes,No,Low,Low,317.76,383
18,April,Uva,Candles,Household,Medium,Medium,Low,Yes,Vesak,Yes,Yes,Low,Low,832.44,911
21,May,Western,Lantern Materials,Household,High,Medium,High,No,None,No,Yes,High,High,693.66,649
11,March,Western,Red Rice,Staples,High,Medium,High,No,Eid,Yes,Yes,High,High,1026.05,4035
11,March,Northern,Munchee Biscuits,Snacks,High,Medium,Low,No,Eid,Yes,Yes,Low,Low,278.48,766
38,September,Northern,Munchee Biscuits,Snacks,Medium,Low,Low,Yes,None,No,Yes,Low,Low,607.68,1085
44,October,Western,Frozen Fish,Frozen Foods,Low,Medium,High,Yes,Deepavali,Yes,Yes,High,High,753.23,617
2,January,Eastern,Rice Flour,Cooking Essentials,Medium,High,Low,Yes,None,No,Yes,Low,Low,331.14,512
5,January,Central,Canned Fish,Canned Goods,Low,Medium,Medium,No,None,No,Yes,Medium,Medium,392.01,405
34,August,North Western,Milo,Dairy,Medium,Low,Low,Yes,None,No,Yes,Medium,Medium,652.29,734
18,April,Southern,Arrack,Alcohol,High,Low,High,Yes,Vesak,Yes,Yes,Medium,Medium,606.58,375
38,September,Sabaragamuwa,Tea Leaves,Beverages,Low,Low,Low,Yes,None,No,Yes,Low,Low,304.01,549
17,April,Central,Tea Leaves,Beverages,High,High,Medium,No,None,No,No,Medium,Medium,794.78,1254
10,March,Western,Sunflower Oil,Cooking Essentials,High,Low,High,Yes,Eid,Yes,Yes,High,High,697.34,889
38,September,Eastern,Lion Beer,Alcohol,Medium,Low,Medium,Yes,None,No,Yes,Low,Low,261.71,184
5,January,Eastern,Red Rice,Staples,Low,High,Medium,No,None,No,Yes,Low,Low,278.29,1116
35,August,Southern,Coconut Oil,Cooking Essentials,Medium,Low,High,No,None,No,Yes,Medium,Medium,520.53,591
21,May,Uva,Sugar,Sweeteners,High,Low,Low,No,None,No,Yes,Low,Low,251.71,495
11,March,North Central,Jaggery,Sweeteners,High,Medium,Medium,No,Eid,Yes,Yes,Low,Low,283.85,365
46,November,Northern,Sugar,Sweeteners,Low,Medium,Low,Yes,None,No,Yes,Low,Low,247.65,504
7,February,Northern,MD Crackers,Snacks,Medium,Low,Medium,No,None,No,Yes,Low,Low,339.73,763
42,October,North Western,Jaggery,Sweeteners,Low,Low,Low,Yes,None,No,Yes,Medium,Medium,561.78,777
43,October,Eastern,Lantern Materials,Household,Low,Low,Medium,No,Deepavali,Yes,Yes,Low,Low,192.59,205
40,October,Central,Candles,Household,Low,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,1080.4,1165
8,February,Uva,MD Crackers,Snacks,Medium,High,Low,Yes,Poya,Yes,Yes,Low,Low,564.69,1180
44,October,North Central,Elephant Ginger Beer,Beverages,Low,Medium,Medium,Yes,Deepavali,Yes,Yes,Low,Low,451.94,787
6,February,North Western,Lion Beer,Alcohol,Medium,Medium,Low,Yes,None,No,Yes,Medium,Medium,646.63,439
42,October,Sabaragamuwa,Ritzbury Chocolate,Snacks,Low,Medium,Low,Yes,None,No,Yes,Low,Low,464.45,911
23,June,Uva,Prima Noodles,Instant Foods,High,Medium,Low,No,None,No,Yes,Low,Low,312.21,652
51,December,North Western,Necto,Beverages,Low,High,Low,No,Christmas,Yes,No,Medium,Medium,746.73,1152
36,September,North Western,Arrack,Alcohol,Medium,Low,Medium,Yes,Poya,Yes,No,Medium,Medium,484.35,271
20,May,Southern,Prima Noodles,Instant Foods,High,Low,Medium,Yes,Poya,Yes,Yes,Medium,Medium,438.93,1075
31,July,North Central,Rice Flour,Cooking Essentials,High,Low,Medium,No,None,No,Yes,Low,Low,256.52,371
46,November,Central,Tea Leaves,Beverages,Low,Medium,Medium,Yes,None,No,Yes,Medium,Medium,566.34,1219
47,November,Sabaragamuwa,Munchee Biscuits,Snacks,Low,Medium,Low,No,None,No,Yes,Low,Low,311.43,668
15,April,Central,Ice Cream,Frozen Foods,High,Medium,Low,No,Sinhala_Tamil_New_Year,Yes,No,Medium,Medium,814.14,494
35,August,Northern,Sugar,Sweeteners,High,Low,Medium,No,None,No,Yes,Low,Low,246.74,397
50,December,North Central,Dhal,Staples,Low,Medium,Medium,Yes,None,No,No,Low,Low,244.99,772
33,August,Northern,Sugar,Sweeteners,High,Low,Low,No,None,No,Yes,Low,Low,221.38,306
30,July,Northern,Anchor Milk Powder,Dairy,High,Low,Low,Yes,None,No,Yes,Low,Low,266.03,301
15,April,Northern,Jaggery,Sweeteners,High,Medium,Medium,No,Sinhala_Tamil_New_Year,Yes,No,Low,Low,616.83,1224
3,January,North Western,Maggi Noodles,Instant Foods,Medium,High,Medium,No,None,No,Yes,Medium,Medium,413.28,1170
8,February,Western,Jaggery,Sweeteners,Medium,Medium,High,Yes,Poya,Yes,Yes,High,High,534.72,940
34,August,Northern,Elephant Ginger Beer,Beverages,Medium,Low,Medium,Yes,None,No,Yes,Low,Low,471.43,641
24,June,Sabaragamuwa,Rice Flour,Cooking Essentials,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,435.42,633
41,October,North Central,Wheat Flour,Cooking Essentials,Low,Low,Low,No,None,No,Yes,Low,Low,213.03,319
18,April,North Western,Coconut Oil,Cooking Essentials,High,Medium,Low,Yes,Vesak,Yes,Yes,Medium,Medium,845.56,1252
24,June,Southern,Ritzbury Chocolate,Snacks,High,Low,High,Yes,Poya,Yes,Yes,Medium,Medium,799.82,1624
33,August,Central,Necto,Beverages,Medium,Low,Medium,No,None,No,Yes,Medium,Medium,797.22,1106
9,February,Central,Maggi Noodles,Instant Foods,Low,High,High,No,None,No,Yes,Medium,Medium,489.38,1138
40,October,North Western,Canned Fish,Canned Goods,Low,Low,Low,Yes,Poya,Yes,Yes,Medium,Medium,655.57,716
4,January,Uva,Jaggery,Sweeteners,Low,High,Low,Yes,Poya,Yes,Yes,Low,Low,585.1,784
27,July,Southern,Canned Fish,Canned Goods,High,Low,High,No,None,No,Yes,Medium,Medium,455.85,531
26,June,Northern,Lantern Materials,Household,High,Low,Low,Yes,None,No,Yes,Low,Low,316.85,269
28,July,Sabaragamuwa,Candles,Household,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,649.78,650
32,August,North Central,Necto,Beverages,High,Low,Low,Yes,Poya,Yes,Yes,Low,Low,705.36,1131
4,January,North Central,Jaggery,Sweeteners,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,267.47,381
42,October,Central,Ritzbury Chocolate,Snacks,Low,Medium,High,Yes,None,No,Yes,Medium,Medium,683.49,1900
17,April,Northern,Dhal,Staples,High,Medium,Low,No,None,No,No,Low,Low,234.23,901
3,January,Central,Rice,Staples,Low,High,Medium,No,None,No,Yes,Medium,Medium,509.42,2405
21,May,Western,Ice Cream,Frozen Foods,High,Low,High,No,None,No,Yes,High,High,1220.08,871
34,August,Northern,Sugar,Sweeteners,High,Low,Low,Yes,None,No,Yes,Low,Low,405.95,588
13,March,Southern,Munchee Biscuits,Snacks,High,Medium,High,No,None,No,No,Medium,Medium,274.97,709
18,April,Northern,Kotmale Yoghurt,Dairy,High,Low,Low,Yes,Vesak,Yes,Yes,Low,Low,324.01,235
38,September,North Western,Maggi Noodles,Instant Foods,Medium,Low,Low,Yes,None,No,Yes,Medium,Medium,484.86,1341
8,February,Eastern,Coca-Cola,Beverages,Medium,Medium,Medium,Yes,Poya,Yes,Yes,Low,Low,488.61,999
14,April,Eastern,MD Crackers,Snacks,High,Medium,Low,Yes,Sinhala_Tamil_New_Year,Yes,No,Low,Low,520.74,1197
18,April,Central,Kotmale Yoghurt,Dairy,Medium,High,Medium,Yes,Vesak,Yes,Yes,Medium,Medium,621.79,440
46,November,Western,Wheat Flour,Cooking Essentials,Low,Medium,High,Yes,None,No,Yes,High,High,623.05,815
32,August,Sabaragamuwa,Anchor Milk Powder,Dairy,Medium,Low,Medium,Yes,Poya,Yes,Yes,Low,Low,490.32,396
26,June,Sabaragamuwa,Rice Flour,Cooking Essentials,Medium,Low,Low,Yes,None,No,Yes,Low,Low,308.87,401
46,November,Southern,Dhal,Staples,Low,Medium,Medium,Yes,None,No,Yes,Medium,Medium,713.36,2790
20,May,Southern,Pepsi,Beverages,High,Medium,High,Yes,Poya,Yes,Yes,Medium,Medium,875.62,1437
40,October,North Central,Anchor Milk Powder,Dairy,Low,Low,Low,Yes,Poya,Yes,Yes,Low,Low,384.65,439
26,June,Uva,Rice Flour,Cooking Essentials,Medium,Medium,Low,Yes,None,No,Yes,Low,Low,243.08,250
10,March,Eastern,Anchor Milk Powder,Dairy,High,High,High,Yes,Eid,Yes,Yes,Low,Low,429.98,451
33,August,Western,Milo,Dairy,High,Low,High,No,None,No,Yes,High,High,986.71,995
29,July,Northern,Rice,Staples,High,Low,Low,No,None,No,Yes,Low,Low,170.45,527
9,February,North Central,Dhal,Staples,High,Medium,Low,No,None,No,Yes,Low,Low,167.74,781
5,January,Eastern,Dhal,Staples,Medium,Medium,High,No,None,No,Yes,Low,Low,187.21,932
3,January,Eastern,Lion Beer,Alcohol,Low,High,Low,No,None,No,Yes,Low,Low,152.07,99
38,September,North Western,Kotmale Yoghurt,Dairy,Low,Low,Low,Yes,None,No,Yes,Medium,Medium,456.24,369
25,June,Southern,Anchor Milk Powder,Dairy,High,Low,High,No,None,No,Yes,Medium,Medium,381.47,379
45,November,Eastern,Arrack,Alcohol,Low,Medium,Medium,No,None,No,Yes,Low,Low,376.74,241
27,July,Central,Washing Powder,Household,Medium,Low,Low,No,None,No,Yes,Medium,Medium,254.51,250
9,February,Western,Sunflower Oil,Cooking Essentials,Medium,Medium,High,No,None,No,Yes,High,High,642.15,793
23,June,Western,Jaggery,Sweeteners,High,Low,High,No,None,No,Yes,High,High,912.87,1271
15,April,Western,Kotmale Yoghurt,Dairy,High,Medium,High,No,Sinhala_Tamil_New_Year,Yes,No,High,High,804.31,831
48,November,Uva,Sunflower Oil,Cooking Essentials,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,276.4,423
23,June,Uva,Sunflower Oil,Cooking Essentials,High,Low,Low,No,None,No,Yes,Low,Low,341.8,407
52,December,Eastern,Arrack,Alcohol,Low,High,High,Yes,Christmas,Yes,No,Low,Low,631.98,287
46,November,Sabaragamuwa,Frozen Fish,Frozen Foods,Low,High,Low,Yes,None,No,Yes,Low,Low,256.19,233
45,November,Northern,Lantern Materials,Household,Low,Low,Low,No,None,No,Yes,Low,Low,148.76,150
40,October,Sabaragamuwa,Red Rice,Staples,Low,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,355.19,1429
3,January,Eastern,Munchee Biscuits,Snacks,Low,High,Medium,No,None,No,Yes,Low,Low,290.64,548
46,November,Northern,Jaggery,Sweeteners,Low,Low,Low,Yes,None,No,Yes,Low,Low,346.58,682
28,July,Uva,Maggi Noodles,Instant Foods,Medium,Low,Low,Yes,Poya,Yes,Yes,Low,Low,272.44,857
20,May,Uva,Milo,Dairy,High,Medium,Low,Yes,Poya,Yes,Yes,Low,Low,486.79,394
51,December,Sabaragamuwa,Maggi Noodles,Instant Foods,Low,High,Medium,No,Christmas,Yes,No,Low,Low,321.64,869
23,June,Southern,Arrack,Alcohol,High,Medium,High,No,None,No,Yes,Medium,Medium,490.78,345
13,March,North Western,Coca-Cola,Beverages,High,High,Low,No,None,No,No,Medium,Medium,451.81,726
44,October,Uva,MD Crackers,Snacks,Low,Medium,Low,Yes,Deepavali,Yes,Yes,Low,Low,548.77,1054
33,August,Southern,Wheat Flour,Cooking Essentials,High,Low,High,No,None,No,Yes,Medium,Medium,252.67,335
50,December,Sabaragamuwa,Elephant Ginger Beer,Beverages,Low,High,Low,Yes,None,No,No,Low,Low,356.59,740
12,March,Western,MD Crackers,Snacks,High,Medium,Medium,Yes,Poya,Yes,No,High,High,780.97,1426
36,September,North Central,Prima Noodles,Instant Foods,Medium,Low,Low,Yes,Poya,Yes,No,Low,Low,275.01,657
